publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2022p657589,earthquake,2022-09-01T07:23:25.763Z,2022-09-01T07:40:22.837Z,174.9277191,-39.15036011,2.308732116,20.83365631,M,,LOCSAT,confirmed,manual,iasp91,21,19,19,0.1341787726,73.81314087,0.2901497921,0
2022p657525,earthquake,2022-09-01T06:49:34.157Z,2022-09-01T09:20:04.581Z,175.2383728,-41.26763535,1.097481586,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,4,0.1483025849,143.2931366,0.2024558543,0
2022p657478,earthquake,2022-09-01T06:24:20.943Z,2022-09-01T06:31:23.751Z,177.9065247,-38.96670151,2.088167619,32.07430267,M,,LOCSAT,confirmed,manual,iasp91,21,16,10,0.0476286374,162.6705666,0.3185044538,0
2022p657426,earthquake,2022-09-01T05:56:46.549Z,2022-09-01T06:07:22.350Z,174.454483,-39.88165665,2.395238054,98.04602814,M,,LOCSAT,confirmed,manual,iasp91,32,20,7,0.4282304645,93.03701782,0.6768354977,0
2022p657329,earthquake,2022-09-01T05:04:56.342Z,2022-09-01T05:11:26.731Z,176.4863586,-38.10263824,1.6900455,166.4807587,M,,LOCSAT,confirmed,manual,iasp91,16,14,5,0.4355455041,133.2972412,0.676282771,0
2022p657294,earthquake,2022-09-01T04:46:42.888Z,2022-09-13T23:20:21.556Z,178.1162567,-35.83776093,4.001480348,188.0873718,MLv,,LOCSAT,confirmed,manual,tab,28,20,46,1.727942944,254.9967651,0.5331257744,0.2591118743
2022p657266,earthquake,2022-09-01T04:31:49.808Z,2022-09-13T23:17:18.911Z,175.8174286,-38.8128891,1.830912192,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,15,12,16,0.06414569914,62.54945374,0.415983679,0.15598398
2022p657237,earthquake,2022-09-01T04:16:06.735Z,2022-09-01T04:22:04.419Z,173.4403992,-40.31123734,2.371514052,153.3534088,M,,LOCSAT,confirmed,manual,iasp91,24,16,3,0.6119674444,132.3370247,0.7052350044,0
2022p657185,earthquake,2022-09-01T03:48:35.030Z,2022-09-01T03:52:26.740Z,176.6622772,-39.87251663,1.704837889,30.96232033,M,,LOCSAT,confirmed,manual,iasp91,21,14,8,0.09313240647,75.30281067,0.4260639919,0
2022p657052,earthquake,2022-09-01T02:37:21.942Z,2022-09-01T02:41:42.177Z,175.5686188,-40.06432724,1.686524781,15.72342587,M,,LOCSAT,confirmed,manual,iasp91,20,15,5,0.3012918234,159.2421854,0.3155349659,0
2022p656998,earthquake,2022-09-01T02:08:36.927Z,2022-09-01T02:20:12.807Z,175.9945679,-38.59070587,2.104983579,85.80163574,M,,LOCSAT,confirmed,manual,iasp91,13,10,3,0.6267760396,221.1508179,0.4378784038,0
2022p656889,earthquake,2022-09-01T01:10:40.391Z,2022-09-01T01:34:16.511Z,176.2182007,-40.37431335,1.743020028,24.05649376,MLv,,LOCSAT,confirmed,manual,iasp91,23,14,10,0.0757894218,62.39998627,0.3733807806,0.252378948
2022p656886,earthquake,2022-09-01T01:08:58.813Z,2022-09-01T01:19:44.018Z,174.2478943,-41.65820312,2.243695257,12.36847782,MLv,,LOCSAT,confirmed,manual,iasp91,29,21,6,0.08307234943,112.0796738,0.3585964599,0.1143340318
2022p656881,earthquake,2022-09-01T01:06:51.079Z,2022-09-01T01:17:07.743Z,176.0304108,-38.37243652,2.120947035,162.2970581,MLv,,LOCSAT,confirmed,manual,iasp91,14,10,7,0.551371634,213.1288147,0.3880340039,0.8443879634
2022p656622,earthquake,2022-08-31T22:48:36.774Z,2022-08-31T23:01:05.027Z,173.7904053,-41.60661697,1.411354332,6.512862206,M,,LOCSAT,confirmed,manual,iasp91,13,10,1,0.1256948113,78.46955872,0.4489903957,0
2022p656582,earthquake,2022-08-31T22:27:11.321Z,2022-08-31T22:34:29.872Z,176.1643372,-38.09353256,1.84941389,130.4855042,M,,LOCSAT,confirmed,manual,iasp91,17,13,1,0.764131844,235.2991257,0.4166637045,0
2022p656477,earthquake,2022-08-31T21:31:16.342Z,2022-08-31T21:33:01.968Z,175.7941742,-40.49268723,2.456323369,17.48010635,M,,LOCSAT,confirmed,manual,iasp91,27,19,20,0.1028185338,91.61590576,0.5281235086,0
2022p656373,earthquake,2022-08-31T20:35:52.377Z,2022-08-31T20:40:34.168Z,177.5261841,-39.36990738,2.01572443,23.27005577,MLv,,LOCSAT,confirmed,manual,iasp91,15,10,4,0.3667659461,230.1013641,0.3387096966,0.149415836
2022p656312,earthquake,2022-08-31T20:03:30.868Z,2022-08-31T20:12:36.738Z,175.9040527,-40.67010117,1.50503643,20.78479576,MLv,,LOCSAT,confirmed,manual,iasp91,24,17,4,0.06614275277,62.59030533,0.4144003181,0.1496693202
2022p656264,earthquake,2022-08-31T19:37:36.657Z,2022-08-31T19:58:12.504Z,176.360199,-40.1090126,1.399877606,24.40202141,MLv,,LOCSAT,confirmed,manual,iasp91,23,14,6,0.07615531981,53.51759338,0.3655162387,0.2003752845
2022p656227,earthquake,2022-08-31T19:18:10.088Z,2022-08-31T19:42:01.629Z,176.5233002,-38.77233124,2.441730321,47.19851303,M,,LOCSAT,confirmed,manual,iasp91,29,22,31,0.1030292213,42.71963501,0.4303828993,0
2022p656154,earthquake,2022-08-31T18:38:54.376Z,2022-08-31T18:40:37.068Z,177.4904022,-39.42827606,2.045939416,24.60605049,M,,LOCSAT,confirmed,manual,iasp91,20,14,6,0.4033690691,182.4701958,0.521488382,0
2022p656065,earthquake,2022-08-31T17:51:42.276Z,2022-08-31T17:53:20.023Z,176.3936462,-40.08037186,2.419733013,27.21068954,M,,LOCSAT,confirmed,manual,iasp91,26,17,16,0.03943687677,52.90220642,0.458033222,0
2022p655998,earthquake,2022-08-31T17:16:11.936Z,2022-08-31T17:31:06.457Z,177.4916382,-39.33366776,2.317365757,22.82862663,MLv,,LOCSAT,confirmed,manual,iasp91,19,12,9,0.3251820505,164.9028358,0.5838472643,0.09944784423
2022p655976,earthquake,2022-08-31T17:04:18.743Z,2022-08-31T17:10:41.010Z,176.7649231,-40.44025421,2.327225386,15.23203182,MLv,,LOCSAT,confirmed,manual,iasp91,20,14,12,0.1808612198,211.8848658,0.5502343279,0.1892292019
2022p655953,earthquake,2022-08-31T16:51:52.843Z,2022-09-13T22:15:16.364Z,178.5003204,-40.51329041,2.85464015,33,MLv,operator assigned,LOCSAT,confirmed,manual,tab,27,22,18,1.342890143,134.6095734,1.137003443,0.2117565993
2022p655948,earthquake,2022-08-31T16:49:34.736Z,2022-08-31T16:51:29.760Z,177.5086975,-39.35389709,1.873787708,19.77198982,M,,LOCSAT,confirmed,manual,iasp91,20,13,4,0.3492513895,170.7132683,0.3568159965,0
2022p655911,earthquake,2022-08-31T16:29:33.164Z,2022-08-31T16:37:35.080Z,171.9431763,-43.32682419,2.211504147,6.21744442,MLv,,LOCSAT,confirmed,manual,iasp91,26,18,5,0.01380901411,55.37689972,0.3877683373,0.3647889985
2022p655877,earthquake,2022-08-31T16:11:47.530Z,2022-09-13T22:09:07.707Z,173.657074,-39.16350174,2.651077674,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,26,18,18,0.1939753443,171.0714321,0.4447797271,0.1971212313
2022p655860,earthquake,2022-08-31T16:02:33.410Z,2022-08-31T16:11:26.261Z,177.5335846,-39.32004166,2.253463865,22.11347389,MLv,,LOCSAT,confirmed,manual,iasp91,19,14,8,0.3171567917,166.6519623,0.3729469315,0.1635925022
2022p655856,earthquake,2022-08-31T16:00:27.592Z,2022-08-31T16:15:05.746Z,175.6824341,-39.50843811,0.731815644,10.59452152,MLv,,LOCSAT,confirmed,manual,iasp91,18,12,3,0.1150258854,148.1826782,0.2773757926,0.4339630882
2022p655846,earthquake,2022-08-31T15:55:17.582Z,2022-08-31T16:08:38.453Z,177.5096436,-39.35297394,1.752104964,21.11688042,MLv,,LOCSAT,confirmed,manual,iasp91,14,9,2,0.3489720523,225.3750992,0.1810540181,0.1727723631
2022p655827,earthquake,2022-08-31T15:45:02.159Z,2022-08-31T15:54:26.757Z,177.7722778,-39.24992752,1.634951529,24.01698112,MLv,,LOCSAT,confirmed,manual,iasp91,14,11,3,0.1428720653,212.9901657,0.5746386524,0.3783576202
2022p655802,earthquake,2022-08-31T15:31:21.988Z,2022-08-31T15:42:29.096Z,173.026062,-43.07440567,2.493791883,6.228713036,MLv,,LOCSAT,confirmed,manual,iasp91,20,13,4,0.1071776971,145.5016518,0.4812866705,0.3930376794
2022p655773,earthquake,2022-08-31T15:16:21.886Z,2022-09-13T22:03:49.111Z,173.0107269,-43.07569122,2.95224031,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,25,15,15,0.1096966714,140.2772713,0.5239216263,0.1996688975
2022p655753,earthquake,2022-08-31T15:05:15.205Z,2022-09-13T22:01:02.930Z,173.0275116,-43.07152176,3.798563546,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,40,29,49,0.1042408869,142.7192879,0.4150141843,0.2449192497
2022p655750,earthquake,2022-08-31T15:04:06.665Z,2022-09-13T21:57:50.202Z,167.1613617,-45.33531189,3.548502222,54.79821777,MLv,,LOCSAT,confirmed,manual,tab,30,17,9,0.1295288354,104.5487366,0.4397011307,0.449097738
2022p655694,earthquake,2022-08-31T14:33:07.347Z,2022-09-13T21:52:57.454Z,179.5917816,-33.20191956,4.196115308,335.1288452,mB,,LOCSAT,confirmed,manual,tab,18,12,2,4.705877781,348.7136536,0.4317425515,0.4938430862
2022p655667,earthquake,2022-08-31T14:19:41.509Z,2022-08-31T14:24:34.936Z,177.5584412,-39.04708099,2.097217136,22.6439209,MLv,,LOCSAT,confirmed,manual,iasp91,23,18,12,0.09324334562,99.93065643,0.2395984369,0.2136065536
2022p655660,earthquake,2022-08-31T14:15:31.525Z,2022-08-31T14:27:51.250Z,176.8422089,-36.87234116,2.297135703,256.1538696,M,,LOCSAT,confirmed,manual,iasp91,19,15,2,1.277561426,297.872551,0.2656503904,0
2022p655650,earthquake,2022-08-31T14:10:35.165Z,2022-08-31T14:17:50.926Z,174.4024353,-40.53231812,2.212481235,38.42256927,MLv,,LOCSAT,confirmed,manual,iasp91,32,25,11,0.4540659189,88.53518677,0.477104612,0.2188346445
2022p655627,earthquake,2022-08-31T13:58:10.110Z,2022-08-31T14:01:19.641Z,174.361618,-39.48070908,2.128292707,122.7150726,M,,LOCSAT,confirmed,manual,iasp91,23,20,5,0.4081600904,120.2591095,0.5644770274,0
2022p655624,earthquake,2022-08-31T13:57:00.459Z,2022-08-31T14:07:09.552Z,176.0258484,-38.77319717,1.355414993,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,9,8,4,0.09265239537,88.6960144,0.3405735606,0.1868581599
2022p655604,earthquake,2022-08-31T13:47:13.443Z,2022-08-31T13:49:36.552Z,175.9535065,-38.3755455,1.97661195,149.5435333,M,,LOCSAT,confirmed,manual,iasp91,31,24,7,0.5842235088,233.5363922,0.5067589271,0
2022p655436,earthquake,2022-08-31T12:16:28.482Z,2022-09-13T21:47:42.326Z,174.9660797,-40.11552429,1.962864555,12,MLv,operator assigned,LOCSAT,confirmed,manual,tab,14,8,1,0.3607543111,156.9764893,0.4999848922,0
2022p655403,earthquake,2022-08-31T11:58:54.727Z,2022-08-31T12:03:55.873Z,168.4027557,-44.26321793,2.331581618,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,19,12,3,0.3239281774,175.5180893,0.4792802198,0.2813621855
2022p655380,earthquake,2022-08-31T11:46:29.437Z,2022-08-31T11:53:08.530Z,176.21492,-38.08684158,2.105033319,144.556778,MLv,,LOCSAT,confirmed,manual,iasp91,34,29,12,0.4329185188,89.61400604,0.4162334166,0.1923123331
2022p655362,earthquake,2022-08-31T11:37:15.180Z,2022-08-31T11:43:24.062Z,172.2090454,-43.61592102,1.504947127,3.775262117,M,,LOCSAT,confirmed,manual,iasp91,28,19,4,0.0923018977,77.41390228,0.2770647974,0
2022p655336,earthquake,2022-08-31T11:23:42.381Z,2022-08-31T11:26:42.040Z,176.7431946,-37.72668076,2.160402181,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,28,26,14,0.1447494924,134.3746719,0.5771633937,0
2022p655297,earthquake,2022-08-31T11:02:29.761Z,2022-08-31T11:58:30.515Z,175.6744232,-39.51403427,1.269972419,12.99437714,MLv,,LOCSAT,confirmed,manual,iasp91,21,13,9,0.1231459007,109.634964,0.3751547506,0.2198552731
2022p655279,earthquake,2022-08-31T10:52:54.312Z,2022-08-31T10:55:15.059Z,174.5578461,-39.09191895,1.130873017,15.99895191,M,,LOCSAT,confirmed,manual,iasp91,21,15,3,0.1594000757,124.7493248,0.2607310358,0
2022p655219,earthquake,2022-08-31T10:21:04.260Z,2022-08-31T10:22:45.936Z,177.5623779,-39.05391693,2.309130692,21.8762722,M,,LOCSAT,confirmed,manual,iasp91,25,16,10,0.09243661165,101.4791031,0.3237534627,0
2022p655200,earthquake,2022-08-31T10:10:50.695Z,2022-08-31T10:16:15.732Z,172.4428406,-41.42233658,1.988830797,81.60860443,MLv,,LOCSAT,confirmed,manual,iasp91,19,12,2,0.1962850094,130.4305778,0.4344939968,0.01166425747
2022p655181,earthquake,2022-08-31T10:00:37.375Z,2022-08-31T10:05:33.593Z,175.9824677,-38.53472519,2.024931042,97.07321167,MLv,,LOCSAT,confirmed,manual,iasp91,46,32,12,0.4048244357,46.49993801,0.6515233601,0.2043218228
2022p655177,earthquake,2022-08-31T09:58:52.929Z,2022-08-31T10:25:05.398Z,174.342392,-39.49340439,2.176128183,188.2281189,MLv,,LOCSAT,confirmed,manual,iasp91,25,17,7,0.4068882763,91.54740906,0.6080379949,0.3514974628
2022p655170,earthquake,2022-08-31T09:54:53.946Z,2022-09-13T21:42:51.253Z,175.7749786,-38.75661087,1.112278551,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,12,9,4,0.05852891877,129.8060913,0.3026230522,0.2744785097
2022p655028,earthquake,2022-08-31T08:39:31.143Z,2022-08-31T09:42:18.461Z,176.0322266,-38.79695892,1.71916832,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,27,22,12,0.104695797,39.61952209,0.5116517036,0.2254689032
2022p655012,earthquake,2022-08-31T08:30:43.151Z,2022-08-31T09:38:31.400Z,175.8042603,-38.76834106,1.755306136,5.740679264,MLv,,LOCSAT,confirmed,manual,iasp91,27,22,13,0.0820210278,42.53227234,0.2853261589,0.1715531316
2022p655005,earthquake,2022-08-31T08:26:56.862Z,2022-08-31T09:35:32.379Z,175.7968597,-38.75914383,1.703861951,5.381968498,MLv,,LOCSAT,confirmed,manual,iasp91,30,24,15,0.07138265669,49.12795115,0.3181312345,0.1452061887
2022p655001,earthquake,2022-08-31T08:24:50.124Z,2022-08-31T09:31:24.553Z,175.8128357,-38.76430893,2.272402136,6.146555424,MLv,,LOCSAT,confirmed,manual,iasp91,24,20,39,0.08398202062,42.43530273,0.4804154565,0.2024395086
2022p654996,earthquake,2022-08-31T08:22:15.307Z,2022-08-31T09:36:51.185Z,176.7478638,-39.59062958,1.500108625,22.9975071,MLv,,LOCSAT,confirmed,manual,iasp91,21,14,4,0.151435554,53.88765335,0.3852609226,0.1745528847
2022p654916,earthquake,2022-08-31T07:39:43.376Z,2022-09-13T21:38:16.643Z,172.5017548,-41.71806717,3.540380262,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,45,28,46,0.1535733789,94.51448512,0.4995832671,0.2392486658
2022p654889,earthquake,2022-08-31T07:25:14.008Z,2022-08-31T08:10:42.688Z,176.9312439,-39.01220703,1.989851118,11.71697617,MLv,,LOCSAT,confirmed,manual,iasp91,31,21,11,0.1288780272,63.2959671,0.4128187734,0.1516080337
2022p654880,earthquake,2022-08-31T07:20:07.311Z,2022-08-31T07:41:50.627Z,176.1406403,-38.82490921,1.825228634,67.57691193,MLv,,LOCSAT,confirmed,manual,iasp91,30,24,10,0.2137934268,73.2893734,0.2906768952,0.2593444064
2022p654810,earthquake,2022-08-31T06:42:21.399Z,2022-08-31T07:00:27.511Z,178.8234711,-34.36867523,3.107590287,240.155426,MLv,,LOCSAT,confirmed,manual,iasp91,17,13,2,3.459127903,338.3757629,0.6345718946,0.02360868666
2022p654773,earthquake,2022-08-31T06:23:22.916Z,2022-09-13T21:26:32.877Z,175.8869171,-39.6615181,2.792417826,36.78502274,MLv,,LOCSAT,confirmed,manual,tab,41,27,47,0.2193028331,48.4178772,0.4402808239,0.2289966834
2022p654693,earthquake,2022-08-31T05:40:38.529Z,2022-08-31T05:49:28.773Z,175.8112793,-40.65351105,2.226569728,17.56917191,MLv,,LOCSAT,confirmed,manual,iasp91,48,27,20,0.07804973423,79.88027954,0.5402409716,0.129687301
2022p654660,earthquake,2022-08-31T05:23:20.458Z,2022-08-31T06:16:27.465Z,175.1978912,-38.56406784,2.000096222,217.7459412,MLv,,LOCSAT,confirmed,manual,iasp91,23,16,8,0.6475291252,251.3055725,0.4688429033,0.2107312662
2022p654630,earthquake,2022-08-31T05:07:12.084Z,2022-08-31T07:16:53.839Z,175.6744385,-39.52475739,1.665031923,12.53201389,MLv,,LOCSAT,confirmed,manual,iasp91,26,16,18,0.1323302388,71.15286255,0.4264246937,0.1931844329
2022p654609,earthquake,2022-08-31T04:56:09.490Z,2022-08-31T05:31:43.957Z,177.5128021,-37.98020172,2.573398151,39.05034256,MLv,,LOCSAT,confirmed,manual,iasp91,30,22,22,0.1310084313,117.6261749,0.5558530409,0.2016104491
2022p654548,earthquake,2022-08-31T04:23:36.167Z,2022-08-31T05:16:20.694Z,176.7365112,-39.5859108,1.530392976,23.42390442,MLv,,LOCSAT,confirmed,manual,iasp91,24,14,4,0.1447739154,73.41524506,0.4511414239,0.3129783334
2022p654509,earthquake,2022-08-31T04:02:39.105Z,2022-08-31T05:08:56.600Z,172.4483643,-40.99046326,1.951929804,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,3,0.1757856458,163.5378094,0.5721926441,0.1602998724
2022p654472,earthquake,2022-08-31T03:42:56.716Z,2022-09-13T21:21:55.731Z,175.7884674,-38.75790024,1.563895667,8.388065338,MLv,,LOCSAT,confirmed,manual,tab,10,8,6,0.06600913405,119.5923309,0.4564105028,0.1849507634
2022p654414,earthquake,2022-08-31T03:11:59.804Z,2022-09-13T21:16:10.531Z,179.9602966,-37.43782425,2.825909202,33,MLv,operator assigned,LOCSAT,confirmed,manual,tab,21,15,6,1.28464663,318.6073761,0.5568178823,0.3429161933
2022p654383,earthquake,2022-08-31T02:55:47.409Z,2022-09-13T21:10:58.740Z,167.0084076,-45.45468521,2.402725583,42.55296326,MLv,,LOCSAT,confirmed,manual,tab,20,11,2,0.1026312262,202.3707428,0.4584060932,0.612038031
2022p654253,earthquake,2022-08-31T01:46:03.033Z,2022-08-31T01:50:12.800Z,176.6487274,-39.8154335,2.065960841,33.47723007,M,,LOCSAT,confirmed,manual,iasp91,25,16,17,0.1375151873,59.41210175,0.2665487484,0
2022p654158,earthquake,2022-08-31T00:55:36.340Z,2022-08-31T01:02:13.443Z,170.833252,-43.27914429,1.803708446,5,MLv,operator assigned,LOCSAT,confirmed,manual,iasp91,16,12,2,0.2165332586,73.199646,0.5666270075,0.4107138046
2022p654149,earthquake,2022-08-31T00:50:53.203Z,2022-08-31T00:55:48.870Z,176.3011627,-40.33366013,2.146928236,23.84935188,M,,LOCSAT,confirmed,manual,iasp91,29,17,18,0.1085958853,58.17197418,0.4441136922,0
2022p654110,earthquake,2022-08-31T00:30:15.395Z,2022-09-13T04:13:45.274Z,172.9469452,-42.92694855,2.714069748,6.65874052,MLv,,LOCSAT,confirmed,manual,tab,29,21,13,0.02193242498,57.18141937,0.4558829979,0.2101175651
2022p653980,earthquake,2022-08-30T23:20:42.816Z,2022-09-13T04:07:11.089Z,168.3720703,-44.26774597,2.850154228,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,19,13,5,0.3554243445,197.0134087,0.7338464785,0.226965623
2022p653949,earthquake,2022-08-30T23:04:15.799Z,2022-08-30T23:10:52.712Z,176.5003662,-40.21252823,1.99289839,25.82736015,MLv,,LOCSAT,confirmed,manual,iasp91,23,15,14,0.1163688302,60.67256546,0.27748529,0.1731237512
2022p653941,earthquake,2022-08-30T23:00:13.523Z,2022-08-30T23:03:52.011Z,174.1161957,-40.44274521,1.933949588,51.10315323,M,,LOCSAT,confirmed,manual,iasp91,17,11,4,0.3879694641,104.1450806,0.5452465478,0
2022p653937,earthquake,2022-08-30T22:57:54.134Z,2022-09-13T04:01:51.682Z,168.3905792,-44.26076508,2.750940592,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,19,14,5,0.3270659149,177.9173546,0.8148845699,0.2426350478
2022p653913,earthquake,2022-08-30T22:44:53.438Z,2022-08-30T23:00:02.574Z,176.9433746,-39.83301544,2.391305261,25.98866463,M,,LOCSAT,confirmed,manual,iasp91,27,20,20,0.06439100206,149.5708389,0.3378649202,0
2022p653900,earthquake,2022-08-30T22:38:16.274Z,2022-08-30T22:44:05.135Z,170.8365479,-43.29608154,2.114839077,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,18,4,0.23334378,66.18569946,0.6158604889,0
2022p653882,earthquake,2022-08-30T22:28:30.521Z,2022-08-30T22:37:25.514Z,174.3957367,-39.47103882,2.600927489,123.3341522,MLv,,LOCSAT,confirmed,manual,iasp91,23,18,9,0.3442211449,98.47529221,0.6217251615,0.272024609
2022p653855,earthquake,2022-08-30T22:14:01.277Z,2022-09-13T03:56:21.374Z,170.8061829,-43.28458405,3.503484667,5,MLv,operator assigned,LOCSAT,confirmed,manual,tab,26,20,25,0.2161910683,72.44293213,0.5242409604,0.1643984967
2022p653836,earthquake,2022-08-30T22:03:56.119Z,2022-08-30T22:12:20.746Z,175.2206268,-40.89267349,1.335463447,19.54973412,M,,LOCSAT,confirmed,manual,iasp91,12,10,4,0.08496713638,118.0028152,0.2862491033,0
2022p653794,earthquake,2022-08-30T21:41:43.785Z,2022-08-30T22:04:33.115Z,177.2625885,-37.56886292,2.355366688,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,7,0.4530325234,262.5770035,0.4125638922,0
2022p653774,earthquake,2022-08-30T21:30:58.076Z,2022-08-30T22:05:01.172Z,173.7278595,-40.01863098,2.62413383,142.7886963,MLv,,LOCSAT,confirmed,manual,iasp91,23,17,7,0.6155895591,130.8037205,0.3480984031,0.1279489643
2022p653759,earthquake,2022-08-30T21:22:56.558Z,2022-08-30T21:28:18.420Z,172.5765076,-41.2278862,1.955783457,114.4289551,M,,LOCSAT,confirmed,manual,iasp91,27,19,3,0.2187693268,126.8408508,0.659103941,0
2022p653636,earthquake,2022-08-30T20:17:32.378Z,2022-09-13T03:34:07.776Z,178.8063965,-37.53197479,2.939048933,29.61543083,MLv,,LOCSAT,confirmed,manual,tab,29,20,17,0.3983785808,276.5987244,0.5203733613,0.1898708742
2022p653559,earthquake,2022-08-30T19:36:15.297Z,2022-08-30T19:42:29.946Z,172.5913544,-41.19729996,2.445511427,109.4635239,M,,LOCSAT,confirmed,manual,iasp91,29,16,8,0.2373273373,125.7998199,0.4135141666,0
2022p653482,earthquake,2022-08-30T18:55:26.852Z,2022-08-30T18:57:53.329Z,176.6837769,-39.91662598,1.360898764,33.67411041,M,,LOCSAT,confirmed,manual,iasp91,23,13,6,0.08117102832,78.97697067,0.2764551545,0
2022p653412,earthquake,2022-08-30T18:18:19.003Z,2022-08-30T18:23:56.289Z,174.4335175,-39.51252747,1.477262686,111.8318024,M,,LOCSAT,confirmed,manual,iasp91,20,14,1,0.4624037743,150.9248371,0.5007458673,0
2022p653355,earthquake,2022-08-30T17:47:56.975Z,2022-08-30T17:50:35.719Z,175.6133423,-38.60049438,1.672722594,119.0313034,M,,LOCSAT,confirmed,manual,iasp91,15,11,2,0.5632545352,287.7765732,0.406384327,0
2022p653316,earthquake,2022-08-30T17:26:55.872Z,2022-08-30T17:45:46.284Z,172.2490234,-42.79178619,2.276672816,4.661582947,MLv,,LOCSAT,confirmed,manual,iasp91,24,15,7,0.01910612732,66.15008545,0.3211696031,0.1048494696
2022p653311,earthquake,2022-08-30T17:24:23.313Z,2022-08-30T17:35:24.212Z,175.6772308,-39.51068115,1.960782328,11.86867332,MLv,,LOCSAT,confirmed,manual,iasp91,32,23,23,0.1191617772,43.49472046,0.6019324852,0.2132506181
2022p653303,earthquake,2022-08-30T17:20:11.349Z,2022-08-30T17:44:45.006Z,177.8921204,-38.84529877,2.013880131,31.15778351,MLv,,LOCSAT,confirmed,manual,iasp91,20,12,6,0.07748921216,143.3788147,0.4284004176,0.1959435264
2022p653201,earthquake,2022-08-30T16:25:40.975Z,2022-08-30T17:46:21.057Z,176.9561615,-39.61574936,1.887614451,33.54937363,MLv,,LOCSAT,confirmed,manual,iasp91,28,18,7,0.08058253676,109.3404446,0.2515624922,0.2502605966
2022p653184,earthquake,2022-08-30T16:16:54.866Z,2022-08-30T16:29:46.160Z,175.8816986,-38.74904251,1.346766375,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,8,7,5,0.1233288869,107.0894642,0.3917916655,0
